fecha,partido,competicion,duracion,equipo,seleccionar_esquema,goles,xg,tiros,tiros_a_la_porteria,%tiros,pases,pases_logrados,%pases,posesion_del_balon_,balones_perdidos,balones_perdidos_bajos,balones_perdidos_medios,balones_perdidos_altos,balones_recuperados,balones_recuperados_bajos,balones_recuperados_medios,balones_recuperados_altos,duelos,duelos_ganados,%duelos,tiros_de_fuera_del_area,tiros_de_fuera_del_area_a_la_porteria,%tiros_de_fuera_del_area,ataques_posicionales,ataques_posicionales_con_remate,%ataques_posicionales,contraataques,contraataques_con_remate,%contraataques,jugadas_a_balon_parado,jugadas_a_balon_parado_con_remate,%jugadas_a_balon_parado,corneres,corneres_con_remate,%corneres,tiros_libres,tiros_libres_con_remate,%tiros_libres,penaltis,penaltis_marcados,%penaltis,centros,centros_precisos,%centros,pases_cruzados_en_profundidad_completados,pases_en_profundidad_completados,entradas_al_area_de_penalti_carreras,entradas_al_area_de_penalti_carreras_pases_cruzados,%entradas_al_area_de_penalti_carreras,toques_en_el_area_de_penalti,duelos_ofensivos,duelos_ofensivos_ganados,%duelos_ofensivos,fuera_de_juego,goles_recibidos,tiros_en_contra,tiros_en_contra_a_la_porteria,%tiros_en_contra,duelos_defensivos,duelos_defensivos_ganados,%duelos_defensivos,duelos_aereos,duelos_aereos_ganados,%duelos_aereos,entradas_a_ras_de_suelo,entradas_a_ras_de_suelo_logradas,%entradas_a_ras_de_suelo,interceptaciones,despejes,faltas,tarjetas_amarillas,tarjetas_rojas,pases_hacia_adelante,pases_hacia_adelante_logrados,%pases_hacia_adelante,pases_hacia_atras,pases_hacia_atras_logrados,%pases_hacia_atras,pases_laterales,pases_laterales_logrados,%pases_laterales,pases_largos,pases_largos_logrados,%pases_largos,pases_en_el_ultimo_tercio,pases_en_el_ultimo_tercio_logrados,%pases_en_el_ultimo_tercio,pases_progresivos,pases_progresivos_precisos,%pases_progresivos,desmarques,desmarques_logrados,%desmarques,saques_laterales,saques_laterales_logrados,%saques_laterales,saques_de_meta,intensidad_de_paso,promedio_pases_por_posesion_del_balon,lanzamiento_largo_,distancia_media_de_tiro,longitud_media_pases,ppda,competicion_contra,duracion_contra,equipo_contra,seleccionar_esquema_contra,goles_contra,xg_contra,tiros_contra,tiros_a_la_porteria_contra,%tiros_contra,pases_contra,pases_logrados_contra,%pases_contra,posesion_del_balon__contra,balones_perdidos_contra,balones_perdidos_bajos_contra,balones_perdidos_medios_contra,balones_perdidos_altos_contra,balones_recuperados_contra,balones_recuperados_bajos_contra,balones_recuperados_medios_contra,balones_recuperados_altos_contra,duelos_contra,duelos_ganados_contra,%duelos_contra,tiros_de_fuera_del_area_contra,tiros_de_fuera_del_area_a_la_porteria_contra,%tiros_de_fuera_del_area_contra,ataques_posicionales_contra,ataques_posicionales_con_remate_contra,%ataques_posicionales_contra,contraataques_contra,contraataques_con_remate_contra,%contraataques_contra,jugadas_a_balon_parado_contra,jugadas_a_balon_parado_con_remate_contra,%jugadas_a_balon_parado_contra,corneres_contra,corneres_con_remate_contra,%corneres_contra,tiros_libres_contra,tiros_libres_con_remate_contra,%tiros_libres_contra,penaltis_contra,penaltis_marcados_contra,%penaltis_contra,centros_contra,centros_precisos_contra,%centros_contra,pases_cruzados_en_profundidad_completados_contra,pases_en_profundidad_completados_contra,entradas_al_area_de_penalti_carreras_contra,entradas_al_area_de_penalti_carreras_pases_cruzados_contra,%entradas_al_area_de_penalti_carreras_contra,toques_en_el_area_de_penalti_contra,duelos_ofensivos_contra,duelos_ofensivos_ganados_contra,%duelos_ofensivos_contra,fuera_de_juego_contra,goles_recibidos_contra,tiros_en_contra_contra,tiros_en_contra_a_la_porteria_contra,%tiros_en_contra_contra,duelos_defensivos_contra,duelos_defensivos_ganados_contra,%duelos_defensivos_contra,duelos_aereos_contra,duelos_aereos_ganados_contra,%duelos_aereos_contra,entradas_a_ras_de_suelo_contra,entradas_a_ras_de_suelo_logradas_contra,%entradas_a_ras_de_suelo_contra,interceptaciones_contra,despejes_contra,faltas_contra,tarjetas_amarillas_contra,tarjetas_rojas_contra,pases_hacia_adelante_contra,pases_hacia_adelante_logrados_contra,%pases_hacia_adelante_contra,pases_hacia_atras_contra,pases_hacia_atras_logrados_contra,%pases_hacia_atras_contra,pases_laterales_contra,pases_laterales_logrados_contra,%pases_laterales_contra,pases_largos_contra,pases_largos_logrados_contra,%pases_largos_contra,pases_en_el_ultimo_tercio_contra,pases_en_el_ultimo_tercio_logrados_contra,%pases_en_el_ultimo_tercio_contra,pases_progresivos_contra,pases_progresivos_precisos_contra,%pases_progresivos_contra,desmarques_contra,desmarques_logrados_contra,%desmarques_contra,saques_laterales_contra,saques_laterales_logrados_contra,%saques_laterales_contra,saques_de_meta_contra,intensidad_de_paso_contra,promedio_pases_por_posesion_del_balon_contra,lanzamiento_largo__contra,distancia_media_de_tiro_contra,longitud_media_pases_contra,ppda_contra,tipo,jornada
2025-04-19,Agropecuario - Chaco For Ever 2:0,Argentina. Primera Nacional,95.0,Agropecuario,4-3-3 (100.0%),2.0,1.41,12.0,7.0,58.33,473.0,379.0,80.13,63.74,122.0,11.0,45.0,66.0,86.0,38.0,34.0,14.0,153.0,70.0,45.75,4.0,0.0,0.0,32.0,5.0,15.63,2.0,1.0,50.0,35.0,6.0,17.14,4.0,1.0,25.0,7.0,3.0,42.86,0.0,0.0,0.0,10.0,1.0,10.0,1.0,3.0,21.0,5.0,8.0,15.0,78.0,39.0,50.0,4.0,0.0,6.0,3.0,50.0,41.0,22.0,53.66,22.0,7.0,31.82,2.0,2.0,100.0,43.0,7.0,15.0,2.0,0.0,191.0,140.0,73.3,76.0,70.0,92.11,152.0,131.0,86.18,65.0,34.0,52.31,65.0,46.0,70.77,94.0,63.0,67.02,0.0,0.0,0.0,20.0,16.0,80.0,9.0,16.07,4.19,13.74,17.47,20.66,5.68,Argentina. Primera Nacional,95.0,Chaco For Ever,5-4-1 (48.62%),0.0,0.47,6.0,3.0,50.0,272.0,174.0,63.97,36.26,121.0,15.0,46.0,60.0,82.0,39.0,33.0,10.0,153.0,77.0,50.33,3.0,1.0,33.33,15.0,2.0,13.33,0.0,0.0,0.0,27.0,4.0,14.81,4.0,2.0,50.0,4.0,1.0,25.0,0.0,0.0,0.0,10.0,3.0,30.0,5.0,4.0,19.0,0.0,9.0,6.0,41.0,19.0,46.34,2.0,2.0,12.0,7.0,58.33,78.0,39.0,50.0,22.0,14.0,63.64,8.0,6.0,75.0,40.0,8.0,20.0,5.0,1.0,123.0,61.0,49.59,26.0,23.0,88.46,81.0,64.0,79.01,50.0,19.0,38.0,61.0,30.0,49.18,67.0,33.0,49.25,0.0,0.0,0.0,19.0,15.0,78.95,6.0,16.24,2.83,18.38,19.52,21.5,10.47,Local,11
2025-04-27,Almirante Brown - Agropecuario 0:0,Argentina. Primera Nacional,93.0,Agropecuario,4-4-2 (100.0%),0.0,0.43,9.0,6.0,66.67,343.0,248.0,72.3,44.62,128.0,20.0,54.0,54.0,89.0,42.0,38.0,9.0,190.0,104.0,54.74,5.0,3.0,60.0,26.0,4.0,15.38,0.0,0.0,0.0,22.0,5.0,22.73,3.0,0.0,0.0,4.0,2.0,50.0,0.0,0.0,0.0,16.0,4.0,25.0,6.0,5.0,28.0,4.0,13.0,14.0,62.0,19.0,30.65,0.0,0.0,11.0,4.0,36.36,76.0,52.0,68.42,30.0,19.0,63.33,2.0,1.0,50.0,54.0,13.0,14.0,0.0,0.0,146.0,91.0,62.33,34.0,32.0,94.12,124.0,95.0,76.61,73.0,39.0,53.42,68.0,41.0,60.29,92.0,63.0,68.48,1.0,1.0,100.0,18.0,15.0,83.33,9.0,16.43,3.12,21.28,21.3,22.3,5.91,Argentina. Primera Nacional,93.0,Almirante Brown,4-3-1-2 (100.0%),0.0,0.48,11.0,3.0,27.27,381.0,288.0,75.59,55.38,122.0,17.0,42.0,63.0,86.0,39.0,35.0,12.0,190.0,82.0,43.16,6.0,1.0,16.67,28.0,5.0,17.86,2.0,1.0,50.0,24.0,3.0,12.5,5.0,2.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,15.79,4.0,6.0,22.0,2.0,11.0,10.0,76.0,24.0,31.58,1.0,0.0,9.0,6.0,66.67,62.0,43.0,69.35,30.0,9.0,30.0,2.0,1.0,50.0,38.0,8.0,9.0,1.0,0.0,150.0,101.0,67.33,39.0,35.0,89.74,149.0,120.0,80.54,80.0,46.0,57.5,70.0,46.0,65.71,86.0,54.0,62.79,1.0,0.0,0.0,25.0,20.0,80.0,6.0,14.71,3.15,21.0,21.99,22.41,10.25,Visitante,12
2025-05-06,Agropecuario - Central Norte 2:0,Argentina. Primera Nacional,94.0,Agropecuario,4-4-2 (100.0%),2.0,0.94,12.0,3.0,25.0,394.0,288.0,73.1,52.54,138.0,20.0,58.0,60.0,97.0,45.0,43.0,9.0,177.0,101.0,57.06,6.0,1.0,16.67,29.0,9.0,31.03,0.0,0.0,0.0,32.0,3.0,9.38,6.0,1.0,16.67,2.0,2.0,100.0,0.0,0.0,0.0,25.0,6.0,24.0,8.0,4.0,24.0,5.0,13.0,18.0,93.0,47.0,50.54,4.0,0.0,8.0,2.0,25.0,57.0,34.0,59.65,20.0,18.0,90.0,5.0,2.0,40.0,39.0,14.0,6.0,1.0,0.0,161.0,94.0,58.39,42.0,38.0,90.48,121.0,98.0,80.99,66.0,27.0,40.91,62.0,34.0,54.84,87.0,58.0,66.67,0.0,0.0,0.0,25.0,21.0,84.0,5.0,15.62,2.94,16.75,19.84,21.22,14.67,Argentina. Primera Nacional,94.0,Central Norte,4-4-2 (100.0%),0.0,0.42,8.0,2.0,25.0,365.0,258.0,70.68,47.46,145.0,19.0,49.0,77.0,86.0,29.0,44.0,13.0,177.0,74.0,41.81,6.0,1.0,16.67,41.0,7.0,17.07,1.0,0.0,0.0,16.0,1.0,6.25,2.0,0.0,0.0,3.0,1.0,33.33,0.0,0.0,0.0,15.0,2.0,13.33,5.0,2.0,20.0,0.0,13.0,2.0,57.0,23.0,40.35,4.0,2.0,12.0,4.0,33.33,93.0,46.0,49.46,20.0,1.0,5.0,6.0,4.0,66.67,68.0,22.0,19.0,5.0,0.0,147.0,88.0,59.86,45.0,40.0,88.89,127.0,97.0,76.38,43.0,17.0,39.53,73.0,42.0,57.53,86.0,62.0,72.09,1.0,0.0,0.0,23.0,22.0,95.65,5.0,16.02,3.23,11.78,25.47,19.85,5.88,Local,13
2025-05-11,Gimnasia Mendoza - Agropecuario 2:1,Argentina. Primera Nacional,95.0,Agropecuario,4-2-3-1 (19.07%),1.0,0.62,8.0,2.0,25.0,387.0,296.0,76.49,54.58,122.0,10.0,47.0,65.0,99.0,49.0,36.0,14.0,210.0,104.0,49.52,5.0,1.0,20.0,28.0,5.0,17.86,1.0,1.0,100.0,27.0,1.0,3.7,4.0,1.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,25.0,3.0,1.0,16.0,1.0,8.0,11.0,76.0,33.0,43.42,1.0,2.0,6.0,2.0,33.33,71.0,42.0,59.15,39.0,17.0,43.59,4.0,3.0,75.0,21.0,3.0,15.0,2.0,0.0,161.0,109.0,67.7,50.0,42.0,84.0,130.0,113.0,86.92,53.0,28.0,52.83,60.0,36.0,60.0,74.0,53.0,71.62,0.0,0.0,0.0,20.0,17.0,85.0,11.0,15.3,3.83,13.7,19.67,20.28,8.25,Argentina. Primera Nacional,95.0,Gimnasia Mendoza,4-4-2 (100.0%),2.0,1.73,6.0,2.0,33.33,339.0,270.0,79.65,45.42,125.0,34.0,36.0,55.0,94.0,44.0,42.0,8.0,210.0,97.0,46.19,1.0,0.0,0.0,23.0,4.0,17.39,2.0,0.0,0.0,23.0,2.0,8.7,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,40.0,5.0,6.0,20.0,4.0,8.0,11.0,71.0,29.0,40.85,3.0,1.0,8.0,2.0,25.0,76.0,43.0,56.58,39.0,17.0,43.59,12.0,3.0,25.0,53.0,19.0,11.0,2.0,0.0,130.0,90.0,69.23,60.0,56.0,93.33,110.0,93.0,84.55,58.0,31.0,53.45,59.0,37.0,62.71,76.0,61.0,80.26,1.0,0.0,0.0,18.0,12.0,66.67,7.0,16.1,3.68,17.11,12.87,22.11,10.41,Visitante,14
2025-05-20,Agropecuario - Gimnasia Jujuy 1:1,Argentina. Primera Nacional,100.0,Agropecuario,3-4-3 (90.83%),1.0,1.2,13.0,4.0,30.77,428.0,356.0,83.18,60.18,103.0,11.0,40.0,52.0,89.0,36.0,41.0,12.0,219.0,97.0,44.29,6.0,1.0,16.67,25.0,9.0,36.0,1.0,1.0,100.0,27.0,3.0,11.11,7.0,1.0,14.29,4.0,2.0,50.0,0.0,0.0,0.0,18.0,6.0,33.33,5.0,8.0,26.0,2.0,13.0,13.0,93.0,35.0,37.63,3.0,1.0,5.0,2.0,40.0,65.0,45.0,69.23,22.0,7.0,31.82,8.0,5.0,62.5,27.0,7.0,15.0,2.0,1.0,160.0,127.0,79.38,62.0,60.0,96.77,150.0,128.0,85.33,63.0,43.0,68.25,61.0,51.0,83.61,107.0,88.0,82.24,0.0,0.0,0.0,11.0,11.0,100.0,3.0,13.83,4.37,14.72,20.09,21.81,7.16,Argentina. Primera Nacional,100.0,Gimnasia Jujuy,4-4-2 (100.0%),1.0,0.46,5.0,2.0,40.0,344.0,277.0,80.52,39.82,116.0,19.0,45.0,52.0,78.0,35.0,35.0,8.0,219.0,112.0,51.14,4.0,1.0,25.0,16.0,3.0,18.75,0.0,0.0,0.0,31.0,2.0,6.45,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,44.44,4.0,3.0,13.0,2.0,6.0,7.0,65.0,20.0,30.77,2.0,1.0,13.0,4.0,30.77,93.0,58.0,62.37,22.0,13.0,59.09,6.0,4.0,66.67,36.0,18.0,16.0,5.0,0.0,138.0,90.0,65.22,62.0,59.0,95.16,111.0,102.0,91.89,76.0,38.0,50.0,50.0,28.0,56.0,66.0,51.0,77.27,1.0,1.0,100.0,13.0,12.0,92.31,12.0,16.8,3.74,22.09,23.72,22.72,10.74,Local,15
2025-05-24,Agropecuario - Nueva Chicago 1:0,Argentina. Primera Nacional,96.0,Agropecuario,5-4-1 (100.0%),1.0,0.89,8.0,4.0,50.0,395.0,295.0,74.68,54.34,145.0,18.0,42.0,85.0,110.0,48.0,44.0,18.0,238.0,118.0,49.58,3.0,0.0,0.0,27.0,4.0,14.81,1.0,1.0,100.0,32.0,2.0,6.25,8.0,1.0,12.5,5.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,16.67,4.0,4.0,25.0,5.0,12.0,13.0,99.0,34.0,34.34,4.0,0.0,8.0,3.0,37.5,74.0,50.0,67.57,35.0,15.0,42.86,2.0,1.0,50.0,46.0,24.0,11.0,2.0,0.0,173.0,118.0,68.21,55.0,46.0,83.64,111.0,90.0,81.08,72.0,44.0,61.11,78.0,48.0,61.54,85.0,63.0,74.12,0.0,0.0,0.0,20.0,18.0,90.0,5.0,15.95,3.29,18.23,15.79,21.69,6.81,Argentina. Primera Nacional,96.0,Nueva Chicago,4-1-3-2 (80.63%),0.0,1.18,8.0,3.0,37.5,327.0,223.0,68.2,45.66,144.0,30.0,53.0,61.0,97.0,57.0,29.0,11.0,238.0,110.0,46.22,2.0,1.0,50.0,23.0,3.0,13.04,2.0,0.0,0.0,19.0,4.0,21.05,2.0,1.0,50.0,6.0,2.0,33.33,0.0,0.0,0.0,16.0,5.0,31.25,6.0,5.0,27.0,0.0,14.0,10.0,74.0,24.0,32.43,3.0,1.0,8.0,4.0,50.0,99.0,65.0,65.66,35.0,13.0,37.14,6.0,4.0,66.67,54.0,14.0,18.0,2.0,1.0,153.0,82.0,53.59,45.0,39.0,86.67,92.0,76.0,82.61,79.0,30.0,37.97,56.0,29.0,51.79,87.0,51.0,58.62,0.0,0.0,0.0,27.0,25.0,92.59,2.0,15.71,2.82,24.16,15.89,23.49,7.61,Local,16
2025-06-01,San Telmo - Agropecuario 3:3,Argentina. Primera Nacional,99.0,Agropecuario,5-4-1 (100.0%),3.0,1.67,9.0,4.0,44.44,318.0,201.0,63.21,35.81,132.0,31.0,51.0,50.0,85.0,55.0,24.0,6.0,221.0,98.0,44.34,4.0,1.0,25.0,16.0,6.0,37.5,0.0,0.0,0.0,25.0,2.0,8.0,4.0,2.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,8.33,3.0,2.0,12.0,2.0,4.0,11.0,51.0,14.0,27.45,1.0,3.0,14.0,6.0,42.86,86.0,53.0,61.63,42.0,16.0,38.1,9.0,3.0,33.33,59.0,10.0,11.0,3.0,0.0,153.0,69.0,45.1,39.0,33.0,84.62,85.0,70.0,82.35,65.0,19.0,29.23,48.0,20.0,41.67,88.0,37.0,42.05,0.0,0.0,0.0,19.0,15.0,78.95,15.0,17.51,2.79,20.44,16.84,21.7,11.71,Argentina. Primera Nacional,99.0,San Telmo,3-4-3 (48.62%),3.0,2.01,14.0,6.0,42.86,499.0,400.0,80.16,64.19,136.0,12.0,37.0,87.0,103.0,37.0,47.0,19.0,221.0,109.0,49.32,8.0,2.0,25.0,50.0,11.0,22.0,1.0,1.0,100.0,18.0,1.0,5.56,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,36.0,19.0,52.78,17.0,7.0,41.0,3.0,20.0,20.0,86.0,33.0,38.37,2.0,3.0,9.0,4.0,44.44,51.0,37.0,72.55,42.0,23.0,54.76,4.0,1.0,25.0,38.0,8.0,7.0,0.0,0.0,180.0,126.0,70.0,64.0,61.0,95.31,186.0,161.0,86.56,74.0,48.0,64.86,83.0,56.0,67.47,107.0,90.0,84.11,0.0,0.0,0.0,38.0,34.0,89.47,4.0,15.33,3.99,14.83,19.26,23.09,10.48,Visitante,17
2025-06-14,Chacarita Juniors - Agropecuario 3:0,Argentina. Primera Nacional,98.0,Agropecuario,4-3-3 (100.0%),0.0,0.67,12.0,3.0,25.0,409.0,324.0,79.22,52.23,110.0,12.0,47.0,51.0,83.0,32.0,39.0,12.0,203.0,96.0,47.29,4.0,0.0,0.0,31.0,11.0,35.48,0.0,0.0,0.0,30.0,1.0,3.33,7.0,1.0,14.29,5.0,1.0,20.0,0.0,0.0,0.0,25.0,4.0,16.0,3.0,6.0,26.0,2.0,15.0,16.0,76.0,32.0,42.11,3.0,3.0,14.0,7.0,50.0,62.0,35.0,56.45,23.0,10.0,43.48,7.0,4.0,57.14,22.0,4.0,13.0,1.0,0.0,143.0,98.0,68.53,55.0,51.0,92.73,152.0,132.0,86.84,57.0,30.0,52.63,56.0,39.0,69.64,64.0,49.0,76.56,1.0,0.0,0.0,17.0,16.0,94.12,5.0,17.13,3.72,13.94,18.56,20.54,13.71,Argentina. Primera Nacional,98.0,Chacarita Juniors,5-4-1 (67.75%),3.0,1.3,14.0,7.0,50.0,379.0,303.0,79.95,47.77,109.0,19.0,49.0,41.0,88.0,39.0,42.0,7.0,203.0,101.0,49.75,5.0,2.0,40.0,19.0,9.0,47.37,1.0,1.0,100.0,24.0,4.0,16.67,2.0,1.0,50.0,2.0,1.0,50.0,0.0,0.0,0.0,11.0,5.0,45.45,5.0,3.0,16.0,3.0,7.0,15.0,61.0,26.0,42.62,2.0,0.0,12.0,3.0,25.0,76.0,44.0,57.89,24.0,14.0,58.33,8.0,5.0,62.5,51.0,17.0,16.0,1.0,0.0,140.0,100.0,71.43,61.0,54.0,88.52,125.0,106.0,84.8,61.0,36.0,59.02,47.0,27.0,57.45,77.0,57.0,74.03,1.0,0.0,0.0,13.0,12.0,92.31,7.0,17.36,3.54,16.09,17.97,20.55,8.08,Visitante,18
2025-06-22,Agropecuario - Defensores de Belgrano 1:1,Argentina. Primera Nacional,99.0,Agropecuario,4-5-1 (100.0%),1.0,2.04,11.0,3.0,27.27,321.0,225.0,70.09,55.89,107.0,18.0,41.0,48.0,64.0,22.0,27.0,15.0,207.0,93.0,44.93,1.0,0.0,0.0,32.0,8.0,25.0,1.0,0.0,0.0,41.0,3.0,7.32,5.0,0.0,0.0,3.0,1.0,33.33,0.0,0.0,0.0,15.0,6.0,40.0,5.0,4.0,22.0,4.0,6.0,19.0,62.0,21.0,33.87,1.0,1.0,12.0,3.0,25.0,80.0,43.0,53.75,34.0,18.0,52.94,6.0,3.0,50.0,21.0,4.0,15.0,2.0,0.0,129.0,81.0,62.79,45.0,40.0,88.89,90.0,67.0,74.44,46.0,23.0,50.0,47.0,31.0,65.96,73.0,46.0,63.01,1.0,0.0,0.0,30.0,27.0,90.0,12.0,13.75,2.65,14.33,14.48,20.03,7.21,Argentina. Primera Nacional,99.0,Defensores de Belgrano,5-3-2 (47.39%),1.0,0.69,12.0,3.0,25.0,300.0,218.0,72.67,44.11,106.0,19.0,44.0,43.0,76.0,37.0,30.0,9.0,207.0,101.0,48.79,7.0,1.0,14.29,27.0,8.0,29.63,1.0,1.0,100.0,21.0,3.0,14.29,3.0,1.0,33.33,8.0,1.0,12.5,0.0,0.0,0.0,6.0,3.0,50.0,3.0,6.0,15.0,3.0,3.0,17.0,80.0,37.0,46.25,7.0,1.0,11.0,3.0,27.27,62.0,41.0,66.13,34.0,9.0,26.47,3.0,1.0,33.33,39.0,10.0,17.0,1.0,0.0,133.0,81.0,60.9,43.0,38.0,88.37,71.0,54.0,76.06,48.0,19.0,39.58,49.0,24.0,48.98,61.0,36.0,59.02,0.0,0.0,0.0,31.0,27.0,87.1,4.0,16.28,2.48,16.0,21.51,19.28,7.81,Local,19
2025-06-29,Estudiantes Río Cuarto - Agropecuario 1:1,Argentina. Primera Nacional,88.0,Agropecuario,4-4-2 (100.0%),1.0,1.24,13.0,6.0,46.15,318.0,248.0,77.99,49.92,118.0,29.0,42.0,47.0,86.0,44.0,32.0,10.0,193.0,101.0,52.33,8.0,2.0,25.0,30.0,8.0,26.67,1.0,1.0,100.0,22.0,2.0,9.09,2.0,0.0,0.0,5.0,1.0,20.0,0.0,0.0,0.0,7.0,2.0,28.57,2.0,8.0,26.0,3.0,5.0,13.0,54.0,20.0,37.04,1.0,1.0,12.0,6.0,50.0,65.0,44.0,67.69,55.0,26.0,47.27,3.0,1.0,33.33,44.0,24.0,7.0,2.0,0.0,126.0,88.0,69.84,51.0,42.0,82.35,102.0,86.0,84.31,64.0,37.0,57.81,46.0,30.0,65.22,74.0,57.0,77.03,1.0,1.0,100.0,24.0,20.0,83.33,6.0,15.22,3.12,20.13,20.84,20.25,8.0,Argentina. Primera Nacional,88.0,Estudiantes Río Cuarto,4-4-2 (76.47%),1.0,1.1,12.0,6.0,50.0,242.0,170.0,70.25,50.08,115.0,19.0,39.0,57.0,81.0,35.0,34.0,12.0,193.0,86.0,44.56,9.0,5.0,55.56,31.0,6.0,19.35,1.0,0.0,0.0,19.0,5.0,26.32,7.0,3.0,42.86,1.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,31.82,6.0,5.0,23.0,2.0,14.0,8.0,65.0,21.0,32.31,3.0,1.0,13.0,6.0,46.15,54.0,34.0,62.96,55.0,27.0,49.09,4.0,3.0,75.0,40.0,21.0,11.0,4.0,1.0,107.0,71.0,66.36,25.0,21.0,84.0,73.0,57.0,78.08,40.0,23.0,57.5,42.0,24.0,57.14,59.0,43.0,72.88,2.0,0.0,0.0,26.0,20.0,76.92,5.0,11.54,2.55,16.53,21.16,23.27,8.14,Visitante,20
2025-07-06,Agropecuario - Talleres Remedios 2:1,Argentina. Primera Nacional,96.0,Agropecuario,3-4-3 (100.0%),2.0,1.89,15.0,7.0,46.67,491.0,399.0,81.26,63.07,125.0,12.0,30.0,83.0,108.0,39.0,49.0,20.0,220.0,105.0,47.73,3.0,1.0,33.33,42.0,9.0,21.43,1.0,1.0,100.0,28.0,4.0,14.29,12.0,3.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,8.0,24.24,8.0,7.0,42.0,6.0,22.0,20.0,99.0,40.0,40.4,1.0,1.0,4.0,1.0,25.0,63.0,40.0,63.49,32.0,14.0,43.75,4.0,1.0,25.0,31.0,14.0,15.0,2.0,0.0,175.0,133.0,76.0,71.0,68.0,95.77,185.0,153.0,82.7,74.0,46.0,62.16,90.0,65.0,72.22,92.0,77.0,83.7,0.0,0.0,0.0,18.0,18.0,100.0,3.0,15.28,4.2,15.07,14.74,20.77,5.86,Argentina. Primera Nacional,96.0,Talleres Remedios,4-2-3-1 (48.89%),1.0,0.56,4.0,1.0,25.0,283.0,192.0,67.84,36.93,138.0,37.0,55.0,46.0,86.0,54.0,25.0,7.0,220.0,110.0,50.0,1.0,0.0,0.0,17.0,2.0,11.76,0.0,0.0,0.0,26.0,2.0,7.69,3.0,1.0,33.33,2.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,44.44,6.0,1.0,18.0,1.0,14.0,8.0,63.0,23.0,36.51,0.0,2.0,15.0,8.0,53.33,99.0,59.0,59.6,32.0,16.0,50.0,12.0,4.0,33.33,63.0,29.0,13.0,3.0,0.0,132.0,80.0,60.61,32.0,27.0,84.38,90.0,65.0,72.22,54.0,24.0,44.44,41.0,22.0,53.66,66.0,35.0,53.03,0.0,0.0,0.0,17.0,11.0,64.71,10.0,15.03,2.6,19.08,16.07,21.42,11.71,Local,21
2025-02-09,Almirante Brown - Deportivo Morón 1:1,Argentina. Primera Nacional,96.0,Almirante Brown,4-3-3 (70.84%),1.0,0.36,2.0,1.0,50.0,314.0,244.0,77.71,55.98,115.0,17.0,43.0,55.0,64.0,32.0,23.0,9.0,195.0,85.0,43.59,0.0,0.0,0.0,30.0,2.0,6.67,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,26.67,4.0,5.0,23.0,0.0,11.0,6.0,70.0,16.0,22.86,5.0,1.0,11.0,5.0,45.45,66.0,51.0,77.27,24.0,8.0,33.33,4.0,3.0,75.0,33.0,23.0,15.0,3.0,1.0,129.0,89.0,68.99,33.0,29.0,87.88,119.0,100.0,84.03,60.0,30.0,50.0,60.0,41.0,68.33,82.0,58.0,70.73,0.0,0.0,0.0,33.0,29.0,87.88,14.0,14.21,2.91,19.11,8.66,23.55,6.63,Argentina. Primera Nacional,96.0,Deportivo Morón,4-3-3 (70.65%),1.0,0.81,11.0,5.0,45.45,239.0,171.0,71.55,44.02,114.0,17.0,37.0,60.0,78.0,41.0,27.0,10.0,195.0,103.0,52.82,3.0,2.0,66.67,22.0,7.0,31.82,0.0,0.0,0.0,28.0,4.0,14.29,3.0,1.0,33.33,8.0,2.0,25.0,0.0,0.0,0.0,13.0,5.0,38.46,4.0,3.0,15.0,0.0,10.0,16.0,66.0,15.0,22.73,0.0,1.0,2.0,1.0,50.0,70.0,54.0,77.14,24.0,14.0,58.33,6.0,5.0,83.33,36.0,29.0,13.0,2.0,1.0,109.0,67.0,61.47,30.0,26.0,86.67,71.0,54.0,76.06,42.0,17.0,40.48,53.0,28.0,52.83,51.0,34.0,66.67,1.0,0.0,0.0,29.0,25.0,86.21,5.0,13.75,2.17,17.57,19.97,22.5,7.96,Local,1
